Date,ПРИВАТБАНК,ОЩАДБАНК,УКРЕКСІМБАНК,УКРГАЗБАНК,РАЙФФАЙЗЕН БАНК АВАЛЬ,СБЕРБАНК,УКРСОЦБАНК,СЕНС БАНК,ПУМБ,УКРСИББАНК,ПРОМІНВЕСТБАНК,ОТП БАНК,КРЕДІ АГРІКОЛЬ БАНК,ПІВДЕННИЙ,ФІНАНСОВА ІНІЦІАТИВА,ВТБ БАНК,СІТІБАНК,ПРОКРЕДИТ БАНК,КРЕДОБАНК,ТАСКОМБАНК,БАНК КРЕДИТ ДНІПРО,ІНГ БАНК УКРАЇНА,МЕГАБАНК,МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ БАНК,БАНК ВОСТОК,УНІВЕРСАЛ БАНК,А - БАНК,ПРАВЕКС-БАНК,ІНДУСТРІАЛБАНК,МТБ БАНК,БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ,ІДЕЯ БАНК,ПІРЕУС БАНК МКБ,ВІЕС БАНК,БМ БАНК,КЛІРИНГОВИЙ ДІМ,БАНК ФОРВАРД,ГЛОБУС,МІСТО БАНК,АРКАДА,ПОЛТАВА - БАНК,ДОЙЧЕ БАНК ДБУ,КРЕДИТ ЄВРОПА БАНК,ЛЬВІВ,ФІДОБАНК,ПЕРШИЙ ІНВЕСТИЦІЙНИЙ БАНК,КРЕДИТВЕСТ БАНК,КОМІНВЕСТБАНК,БТА БАНК,БАНК АВАНГАРД,МОТОР-БАНК,БАНК ГРАНТ,РАДАБАНК,КРИСТАЛБАНК,БАНК 3/4,АСВІО БАНК,УКРБУДІНВЕСТБАНК,КИЇВ,БАНК СІЧ,АЙБОКС БАНК,ЄВРОПРОМБАНК,БАНК АЛЬЯНС,КАПІТАЛ,МЕТАБАНК,БАНК ЮНІСОН,КОНКОРД,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ БАНК,АКОРДБАНК,ОКСІ БАНК,ПОЛІКОМБАНК,АГРОПРОСПЕРІС БАНК,АЛЬТБАНК,РВС БАНК,ВЕРНУМ БАНК,СКАЙ БАНК,БАНК ФАМІЛЬНИЙ,ТРАСТ,ДІВІ БАНК,ЦЕНТР,БАНК ПОРТАЛ,УКРАЇНСЬКИЙ БАНК РЕКОНСТР.ТА РОЗВ.,АЛЬПАРІ БАНК,ЮНЕКС БАНК,МЕГА БАНК,КОМІНБАНК
2021-04-01,195339079.6837667,102717136.33333331,54343059.38716667,44315870.81706666,11623728.4529,2166666.6666666665,,10243898.322,13685140.997833334,3107107.443733333,0.0,6750471.418266666,2585445.6666666665,4024333.3672333336,,,9858201.0,0.0,6410804.342533332,5542706.506666667,3658416.3983333334,600000.0,80000.0,679916.9255999998,4075336.2381333336,8988603.333333334,0.0,1134196.6666666667,939899.8108333334,1521265.2666666668,862210.1946666666,140662.66666666666,559840.6666666666,,,192420.8877,4712.433333333333,1360483.4583333333,,,896256.031,643333.3333333334,215666.66666666663,219691.66666666663,937989.1882666666,663582.75,151871.66666666666,20000.0,210525.07933333333,1495589.6646,0.0,209998.66666666663,944526.1317333332,1162574.65,816877.3333333334,30647.666666666668,245654.33333333337,,2990974.733333333,634807.6028666667,0.0,2497868.033333333,67080364.62399999,284457.63176666666,,611786.0,1140427.336,3314550.3333333335,22013.0,57909.333333333336,167076.375,215072.31933333335,1130486.4032,,526289.8498333334,219598.4,0.0,,116795.0,0.0,324801.0,50383.0,158400.0,,
2021-07-01,189396507.7101333,103376726.66666669,51943151.511999995,38402891.1344,11483487.840933332,4000000.0,,10926069.5691,15725423.810666667,3592474.9790666667,0.0,7102139.760799999,2698779.0,3586511.1764,,,10135448.666666666,0.0,6218449.6432,6836494.293333333,3898701.941466667,600000.0,80000.0,1386499.133733333,4141522.195466667,10292554.0,6506.0,1391397.6666666667,1209811.0,1514830.5333333332,926959.79,138559.33333333334,491527.93333333335,,,326662.78440000006,0.0,1144776.6908,,,876993.0065333334,816666.6666666666,286666.6666666667,306788.8,1076938.346266667,926839.0,335058.5999999999,13333.333333333334,345229.9226666667,1457260.1590666666,70000.0,194480.0,1198862.0904,1655174.1333333335,669860.0,44733.666666666664,730629.6666666666,,3367510.4,844902.7999999999,0.0,3198269.8666666667,79069626.33440001,619012.1866666666,,1450847.3333333333,1826348.3333333333,4039844.6666666665,87688.66666666667,27639.666666666668,161841.18666666668,200046.81266666664,1923484.4192,,663046.6302666668,212706.98666666663,0.0,,116795.0,0.0,302670.3333333333,88948.33333333333,235833.33333333337,,
2021-10-01,181039862.78423333,86988551.0,51993611.60666666,32535588.301233333,11041496.773166666,4666666.666666667,,10076605.700233333,13265352.345666667,4513294.447133333,0.0,5676109.051599999,2698779.0,3167042.6808666666,,,10820584.333333334,0.0,5933324.202233334,5612706.0616666665,4254554.880933333,554975.6666666666,16666.666666666668,1472157.2040333336,3633847.9604666666,10798291.3,0.0,1484357.3333333333,1520086.0,2795179.533333333,933450.8,134871.83333333334,702556.9466666667,,,516162.1346666667,0.0,1408709.4752333332,,,934230.1507,974053.6666666666,300000.0,243911.7333333333,1009476.7087666666,860307.75,466736.65,0.0,367325.621,1927153.4759666664,258772.66666666663,194480.0,1363483.8220666666,1718074.9666666666,951473.3333333334,47384.0,826499.3333333334,,3513909.766666667,904307.1,0.0,3622388.366666666,57292792.661866665,712684.4,,1909628.3333333333,3169213.3333333335,6817472.466666666,50988.0,7000.0,164812.82499999998,136788.23973333335,2353810.6192,,1292015.5292333334,217430.78000000003,10152.104033333331,,116795.0,0.0,403669.0,87015.0,720666.6666666666,,
2022-01-01,182645954.13,80438938.33333333,50386275.81966666,24538485.519633338,12304187.281066664,9000000.0,,10491645.8203,14160813.978,4538698.996866667,0.0,6151666.479400001,2698779.0,3876691.692033333,,,10690262.333333334,0.0,6486860.318033334,5220888.38,4414032.9743,600000.0,0.0,1626359.6706,3377966.5755999996,11359737.133333333,0.0,1125981.2855,1810428.3333333333,3247930.1333333333,894280.0666666668,133460.66666666666,977164.4284,,,669982.2888,0.0,1694930.0987666668,,,915300.4186666668,914053.6666666666,330000.0,328724.0,915177.6124,867047.3506666668,394713.26666666666,0.0,338786.2573333333,1814932.9810999995,442888.0,194124.0,1505413.2509333333,1634429.34,944366.6666666666,40278.666666666664,684832.6666666666,,3629481.4,1100887.2144,21666.666666666668,3944519.466666667,92978487.17893334,679224.7433333333,,1933359.6666666667,4337015.666666667,8508443.857866667,71996.0,6666.666666666667,159751.71333333335,157446.3176,2760537.4545333334,,1576256.9042666666,201035.52,54764.86413333334,,,0.0,520620.6666666667,108681.66666666669,877607.4366666666,,
2022-04-01,205037687.5181,89977148.66666667,49117082.5482,23541004.562166665,14838967.427233333,9000000.0,,10876561.628166666,16928549.73,4608324.379933334,0.0,7638631.405033332,3467503.6666666665,3947298.543766666,,,8222774.0,0.0,7073634.609066666,6580628.283333334,4834011.2462,400000.0,0.0,1673343.5636,4140074.5165666663,10168321.933333332,22232.0,1415320.0478333335,2630874.0,3602755.1,1164878.005,142195.0,1088973.6184333332,,,932343.007,0.0,1925665.0014333336,,,932484.91,620000.0,313333.3333333333,400228.3333333333,779921.6,808412.3333333334,352158.26666666666,72670.33333333333,313616.1693333333,1921556.2187,442888.0,213686.66666666663,1583229.8833333335,1687430.1166666665,939033.3333333334,28381.0,821110.6666666666,,4168346.0666666664,1094543.2786666667,55000.0,4322772.333333333,103340269.04603334,590517.7533333333,,1480572.6666666667,4756645.433333334,9790525.836533334,122483.0,39335.0,159929.84,176140.75133333332,3453759.817066666,,1777092.7581,192308.28000000003,113411.71206666667,,,0.0,629694.0,125843.33333333331,1112528.6416666666,,
2022-07-01,213071193.5195333,89689307.66666667,50886130.011099994,24497557.9868,14881534.223700002,,,11108101.8126,16739298.277833331,4222112.055733333,,6724303.527666667,2918939.6666666665,2832578.5017333333,,,8495726.333333334,0.0,5123155.1143,4801072.547133333,4645927.359000001,0.0,0.0,1409196.7383333333,2354659.0033333334,13023867.566666668,60590.333333333336,744737.6666666666,2434207.3333333335,3151386.9,1211703.3633333333,146274.5,887478.1533333333,,,608509.4239333334,0.0,1989438.121566667,,,509524.10333333333,166666.66666666666,150000.0,238713.1333333333,511229.4666666666,630882.35,249006.53333333333,20000.0,231080.03166666665,1778612.2857666668,407888.0,184077.0,1219984.75,1517515.0200000005,924700.0,12654.0,600333.3333333334,,4109294.6,938304.9690666668,11666.666666666666,4302751.633333334,95896203.70176664,589487.0,,1010000.0,4414590.0,8820394.897866666,139988.66666666666,10000.0,116272.615,123114.57146666666,3446572.094133334,,1750831.4881,169500.0,5333.333333333333,,,0.0,578227.3333333334,118066.66666666669,850652.9391666668,,
2022-10-01,222114913.6253333,88252517.33333333,46691594.94536666,22781796.335133333,14220673.813133337,,,10534393.971733334,16043412.5,3958399.612,,5282572.822799999,2761420.3333333335,2248075.3304333333,,,6222149.666666667,0.0,4376458.193366666,2982832.8000000003,3682643.484433333,0.0,,931877.1334666668,2042969.0,15756379.4732,67251.33333333333,306714.0,2038074.0,2894132.0,955742.7641666668,170653.5,363113.6,,,507045.6833333333,0.0,1828811.1329,,,526345.9633333334,0.0,83333.33333333333,240273.83333333337,293110.43333333335,587000.0,117464.03333333333,0.0,135283.94666666668,1023041.4131666664,406149.4,97588.33333333331,857073.85,1347036.51,893522.6666666666,3333.3333333333335,416000.0,,2807359.3000000003,890035.477,0.0,4291433.333333333,84281008.54726666,579383.0,,663333.3333333334,3662923.3333333335,6489373.618266667,125000.0,0.0,110821.45833333331,111421.93493333332,2604573.3544,,1372217.6192333333,142500.0,0.0,,,0.0,471170.0,113066.66666666669,606666.6666666666,0.0,
2023-01-01,229318878.6608,88690625.0,47721977.57533333,21113129.716933332,14204619.757933334,,,5776388.910333333,13773338.333333334,3753993.6666666665,,4287093.725000001,2481420.3333333335,1943747.3368666663,,,3701580.3333333335,0.0,4103040.6399333337,1911547.883933333,2571569.4770666664,0.0,,911278.7235333334,1659686.3333333333,13049774.710766668,80536.59133333333,59270.0,1826631.3333333333,2765057.0,676699.9533333334,182843.0,128235.26666666668,,,237565.3,0.0,1478803.0800666667,,,432124.6866666667,0.0,0.0,256113.0,134217.66666666666,575666.6666666666,32189.533333333336,0.0,61282.44,417978.99666666664,411025.2,33074.0,546915.6066666666,1069217.761,946077.0,0.0,201666.66666666663,,408273.0,717463.2067999999,0.0,4667478.0,65528451.39727,558235.3333333334,,246666.66666666663,2476790.0,5098658.410133333,125000.0,0.0,117890.65,116454.7,1094760.36947,,982094.3809,87333.33333333333,0.0,,,0.0,203761.0,92733.33333333331,614318.8512666667,,1661600.0
2023-04-01,237025172.85833335,95767739.66666669,50929639.8716,24409971.0386,16318495.723066663,,,4998867.6676,14316769.085933331,4113106.6666666665,,3135948.841,2855530.0,1602823.9180000003,,,1828363.6666666667,0.0,4112884.233066667,2096169.5322666669,2249042.1384,0.0,,1062856.5951333332,1246214.0,12036790.588066667,300912.69253333326,0.0,1086219.3333333333,2246295.533333333,597763.5733333334,170653.46666666667,71568.6,,,100753.56666666664,0.0,2609256.8758,,,355982.0266666667,0.0,0.0,107203.2,3204.6666666666665,574126.3333333334,9623.906666666668,14420.0,15047.82,331514.6642,339535.3333333333,220178.85333333336,390155.6174666667,882087.1673333333,974210.0,0.0,46286.333333333336,,,311704.1372,0.0,3213768.0,59702788.68493333,519063.6666666667,,0.0,,4416316.643066667,125000.0,0.0,153719.26666666666,143233.16666666666,873105.5019333333,,1269804.736466667,25333.333333333332,3430.3333333333335,,,0.0,171108.0,65400.00000000001,541450.42,,1520765.0
2023-07-01,239505477.43443337,92627727.0,57415184.50936666,27340161.062666666,19497960.4192,,,6138382.069199999,15576836.333333334,9324238.0,,6003380.260933333,3599497.6666666665,1797213.3522000003,,,2211751.6666666665,0.0,5931092.82,2664863.3312,3122122.326133333,300110.0,,1595671.3066666666,1379612.3333333333,15020458.059333334,1336719.997,0.0,181304.66666666663,2323871.4580666665,762287.6969333334,146274.40000000002,71568.6,,,261100.9,,3001715.6469333335,,,519794.3933300001,0.0,0.0,325335.2,196280.66666666663,602379.0,33913.333333333336,40000.0,16740.656,497898.23953333334,114556.66666666669,298017.65,581573.8741333333,668482.0,1162210.3333333333,0.0,73859.0,,,,0.0,3823222.6666666665,67979831.39346331,494252.5333333334,,83333.33333333333,,4452549.000533334,131666.66666666666,0.0,197840.96666666667,195490.21,852558.9542,,1463890.2220666667,0.0,18439.0,,,0.0,141429.33333333334,0.0,443985.71966666664,,1187878.9906666668
2023-10-01,227222860.85103333,94776768.39313334,60866611.17733333,32856907.3598,24582268.825066667,,,5987392.274733334,15852675.333333334,14018066.0,,6379706.666666667,3965497.6666666665,2214986.2709333333,,,3969984.6666666665,348666.6666666667,6325165.666666667,2089392.8092666664,3913988.3579,900330.0,,2652433.1059000003,1547377.3333333333,14836574.728066668,997363.389,0.0,0.0,2286781.8688666667,921704.7168,121895.33333333331,59901.93333333334,,,286236.56666666665,,3129390.9124,,,621580.5393333334,0.0,0.0,325335.2,469614.0,304944.3333333333,81666.66666666667,40000.0,107399.93266666667,513049.88479999994,66404.0,318761.2472666667,587031.2158666666,488482.0,954640.0,0.0,73859.0,,,,8333.333333333334,4437095.666666667,69878999.59696667,494290.5999999999,,250000.0,,4456579.510533334,163284.3,0.0,236382.20000000004,217782.71333333335,797997.0058666667,,1476727.1756333334,0.0,18439.0,,,0.0,60934.0,0.0,521017.63766666665,,1287188.3453333334
2024-01-01,236651570.55843332,100189601.7014,56752066.335766666,38100773.62726667,24352747.494466662,,,9727042.683033334,21347186.0,16062078.666666666,,8075352.333333333,4297802.0,2911701.0729333335,,,7406124.666666667,398000.0,6663855.153066668,3900648.7200666666,4898250.573033333,900330.0,,4009260.685566666,1699860.6666666667,15837705.8644,810315.0,200000.0,0.0,2567593.678133333,890332.3949999999,109309.7,12189.533333333336,,,318122.25,,3905811.499433333,,,664708.1733333333,200000.0,120000.0,276577.06666666665,469614.0,95393.66666666669,125000.0,90000.0,165854.51850000003,658133.6981,66404.0,335552.57996666664,802851.1401333334,393482.0,886357.0,0.0,,,,,25000.0,4775028.0,84309717.29817003,435857.23333333334,,,,5322794.706833334,163218.28333333333,0.0,265390.13333333336,236739.56000000003,987371.39197,,1775941.3737333333,0.0,18439.0,,,0.0,50140.3816,0.0,652193.48,,1576680.0481
2024-04-01,257227294.1896,108167900.86693332,57642835.03793333,43748760.471766666,25595348.6636,,,18823660.889833335,29966636.666666668,18036676.69926667,,8809977.0,6529077.333333333,2833960.516366666,,,8548773.0,398000.0,7990812.0,3303870.6666666665,6234059.978,900330.0,,4284328.360366668,2513219.0,14554037.0127,810315.0,200000.0,0.0,2814113.042266667,1071943.7033333331,114064.7,247200.0,,,281655.0,,4472020.981866667,,,623124.056,300000.0,120000.0,307198.0,469614.0,65393.666666666664,141666.66666666666,110000.0,166353.79350000003,598238.5652333334,66404.0,350872.1203333333,1012813.9262,326815.3333333333,966075.6666666666,0.0,,,,,25000.0,5000712.0,96374709.62397002,358057.0,,,,4479577.661233333,164010.78333333333,0.0,285226.80000000005,265101.8,1126697.5604033333,,2046560.255366667,0.0,43460.0,,,0.0,79704.1351,0.0,764097.0,,2571414.9601666667
2024-07-01,260794596.3288,115121667.07666668,59317634.52186667,46402308.7062,26492583.128533337,,,22818949.657033335,30149247.666666668,18573251.666666668,,9461041.455533331,7364401.666666667,2774784.2024333333,,,11103848.0,398000.0,9252337.666666666,4324611.666666667,7246986.288466666,111666.66666666669,,4441929.717733334,2086042.4145333332,12318074.6539,810315.0,200000.0,0.0,4069470.7389333337,1103300.586666667,119390.3,537466.6666666666,,,281655.0,,4030138.4246,,,847859.8559333333,300000.0,243280.0,307198.0,469614.0,132060.33333333334,150000.0,110000.0,166912.98150000002,654155.4445333333,66404.0,361872.4706666667,906089.2819000002,293482.0,1136960.4733333334,0.0,,,,,50000.0,4400005.666666667,97115302.44226667,328696.6666666667,,,,4427862.773766667,171666.66666666666,0.0,355443.8666666667,275204.5333333334,1049119.8129999998,,1833889.1893333336,0.0,109592.0,,,0.0,84566.54656666667,0.0,1358312.6666666667,,2889571.3333333335
